Date,Area,Location,CommonName,SpeciesName,Fate,Reason for euthanasia,Marine Park,Latitude,Longitude
3/5/2019,Capricorn Coast,Farnborough Beach,Bull Shark,Carcharhinus leucas,Deceased,,,,
3/5/2019,Capricorn Coast,Fishermans Beach,Bull Shark,Carcharhinus leucas,Deceased,,,,
3/5/2019,Capricorn Coast,Emu Park,Bull Shark,Carcharhinus leucas,Deceased,,,,
9/6/2019,Capricorn Coast,Emu Park,Bull Shark,Carcharhinus leucas,Deceased,,,,
11/6/2019,Capricorn Coast,Cooee Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
11/6/2019,Capricorn Coast,Tanby Point,Bull Shark,Carcharhinus leucas,Deceased,,,,
11/6/2019,Capricorn Coast,Fishermans Beach,Bull Shark,Carcharhinus leucas,Deceased,,,,
11/6/2019,Capricorn Coast,Fishermans Beach,Bull Shark,Carcharhinus leucas,Deceased,,,,
6/7/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
7/7/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
19/7/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
30/7/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
14/8/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
14/8/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
26/8/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
13/11/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
21/12/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
26/12/2018,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
3/1/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
11/1/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
11/1/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
21/1/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
24/1/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
16/2/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
2/3/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
7/3/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
23/3/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
22/4/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
16/5/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
16/5/2019,Gladstone,Tannum Sands,Bull Shark,Carcharhinus leucas,Deceased,,,,
14/7/2018,Townsville,Florence Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
3/9/2018,Townsville,Horseshoe Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
6/9/2018,Townsville,Alma Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
20/9/2018,Townsville,Florence Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
24/9/2018,Townsville,Florence Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
18/10/2018,Townsville,Alma Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
13/11/2018,Townsville,Palarenda Beach,Bull Shark,Carcharhinus leucas,Deceased,,,,
12/12/2018,Townsville,Horseshoe Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
12/12/2018,Townsville,Horseshoe Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
13/12/2018,Townsville,Horseshoe Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
14/1/2019,Townsville,Horseshoe Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
19/1/2019,Townsville,Florence Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
14/2/2019,Townsville,Palarenda Beach,Bull Shark,Carcharhinus leucas,Deceased,,,,
19/2/2019,Townsville,Florence Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
2/3/2019,Townsville,Florence Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
9/3/2019,Townsville,Nelly Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
21/5/2019,Townsville,Florence Bay,Bull Shark,Carcharhinus leucas,Deceased,,,,
1/10/2018,Townsville,Horseshoe Bay,Catfish,Neoarius graffei,Deceased,,,,
11/2/2019,Townsville,Florence Bay,Common Blacktip Shark,Carcharhinus limbatus,Deceased,,,,
19/2/2019,Townsville,Florence Bay,Common Blacktip Shark,Carcharhinus limbatus,Deceased,,,,
19/2/2019,Townsville,Palarenda Beach,Common Blacktip Shark,Carcharhinus limbatus,Deceased,,,,
27/8/2018,Townsville,Palarenda Beach,Graceful Shark,Carcharhinus amblyrhynchoides,Deceased,,,,
6/9/2018,Townsville,Florence Bay,Great Hammerhead,Sphyrna mokarran,Deceased,,,,
5/12/2018,Townsville,Radical Bay,Great Hammerhead,Sphyrna mokarran,Deceased,,,,
6/12/2018,Townsville,Alma Bay,Great Hammerhead,Sphyrna mokarran,Deceased,,,,
13/6/2019,Townsville,Picnic Bay,Great Hammerhead,Sphyrna mokarran,Deceased,,,,
24/10/2018,Cairns,Buchans  ,Hardnose Shark,Carcharhinus macloti,Deceased,,,,
20/10/2018,Cairns,Ellis Beach,Lemon Shark,Negaprion acutidens,Euthanised,,,,
2/12/2018,Mackay,Eimeo Beach,Lemon Shark,Negaprion acutidens,Deceased,,,,
18/12/2018,Townsville,Horseshoe Bay,Milk Shark,Rhizoprionodon acutus,Deceased,,,,
18/12/2018,Cairns,Holloways,Pigeye Shark,Carcharhinus amboinensis,Deceased,,,,
13/2/2019,Cairns,Holloways,Pigeye Shark,Carcharhinus amboinensis,Deceased,,,,
2/3/2019,Cairns,Palm Cove,Pigeye Shark,Carcharhinus amboinensis,Deceased,,,,
29/5/2019,Cairns,Holloways,Pigeye Shark,Carcharhinus amboinensis,Deceased,,,,
15/9/2018,Townsville,Palarenda Beach,Pigeye Shark,Carcharhinus amboinensis,Deceased,,,,
15/11/2018,Townsville,Horseshoe Bay,Pigeye Shark,Carcharhinus amboinensis,Deceased,,,,
28/2/2019,Townsville,Horseshoe Bay,Pigeye Shark,Carcharhinus amboinensis,Deceased,,,,
24/7/2018,Townsville,Horseshoe Bay,Queensland Groper,Epinephelus lanceolatus,Released alive,,,,
6/8/2018,Gladstone,Tannum Sands,Scalloped Hammerhead,Sphyrna lewinii,Deceased,,,,
7/8/2018,Townsville,Nelly Bay,Scalloped Hammerhead,Sphyrna lewinii,Deceased,,,,
28/2/2019,Townsville,Palarenda Beach,Shark Ray,Rhina ancylostoma,Deceased,,,,
1/4/2019,Townsville,Horseshoe Bay,Spinner Shark,Carcharhinus brevipinna,Deceased,,,,
14/11/2018,Cairns,Trinity,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
5/12/2018,Cairns,Holloways,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
18/12/2018,Cairns,Ellis Beach,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
18/12/2018,Cairns,Ellis Beach,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
18/12/2018,Cairns,Holloways,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
19/12/2018,Cairns,Ellis Beach,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
6/2/2019,Cairns,Ellis Beach,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
6/2/2019,Cairns,Trinity,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
13/2/2019,Cairns,Ellis Beach,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
23/2/2019,Cairns,Ellis Beach,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
23/2/2019,Cairns,Trinity,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
21/9/2018,Gladstone,Tannum Sands,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
30/10/2018,Gladstone,Tannum Sands,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
8/11/2018,Gladstone,Tannum Sands,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
13/3/2019,Gladstone,Tannum Sands,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
7/8/2018,Townsville,Alma Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
20/9/2018,Townsville,Florence Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
20/10/2018,Townsville,Florence Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
27/10/2018,Townsville,Horseshoe Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
10/11/2018,Townsville,Florence Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
12/11/2018,Townsville,Horseshoe Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
17/11/2018,Townsville,Palarenda Beach,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
20/11/2018,Townsville,Horseshoe Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
1/12/2018,Townsville,Horseshoe Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
10/1/2019,Townsville,Horseshoe Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
15/1/2019,Townsville,Horseshoe Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
15/1/2019,Townsville,Horseshoe Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
14/2/2019,Townsville,Florence Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
22/2/2019,Townsville,Alma Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
21/3/2019,Townsville,Radical Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
23/4/2019,Townsville,Florence Bay,Spot-tail Shark,Carcharhinus sorrah,Deceased,,,,
19/10/2018,Cairns,Ellis Beach,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
23/11/2018,Cairns,Clifton,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
5/12/2018,Cairns,Buchans  ,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
22/12/2018,Cairns,Buchans  ,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
23/1/2019,Cairns,Palm Cove,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
8/3/2019,Cairns,Ellis Beach,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
15/3/2019,Cairns,Yorkeys,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
27/4/2019,Cairns,Palm Cove,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
15/6/2019,Mackay,Bucasia Beach,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
9/7/2018,Townsville,Horseshoe Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
23/8/2018,Townsville,Horseshoe Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
20/9/2018,Townsville,Radical Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
4/10/2018,Townsville,Nelly Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
9/10/2018,Townsville,Alma Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
24/11/2018,Townsville,Horseshoe Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
6/12/2018,Townsville,Horseshoe Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
22/12/2018,Townsville,Horseshoe Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
3/1/2019,Townsville,Nelly Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
10/1/2019,Townsville,Florence Bay,Tawny Shark,Nebrius ferrugineus,Released alive,,,,
20/2/2019,Townsville,Nelly Bay,Tawny Shark,Nebrius ferrugineus,Deceased,,,,
20/2/2019,Townsville,Nelly Bay,Tawny Shark,Nebrius ferrugineus,Deceased,,,,
21/2/2019,Townsville,Florence Bay,Tawny Shark,Nebrius ferrugineus,Deceased,,,,
26/2/2019,Townsville,Palarenda Beach,Tawny Shark,Nebrius ferrugineus,Deceased,,,,
1/4/2019,Townsville,Horseshoe Bay,Tawny Shark,Nebrius ferrugineus,Deceased,,,,
3/8/2018,Cairns,Yorkeys,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
17/8/2018,Cairns,Trinity,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
4/9/2018,Cairns,Clifton,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
26/11/2018,Cairns,Clifton,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
21/12/2018,Cairns,Ellis Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
15/1/2019,Cairns,Ellis Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
8/2/2019,Cairns,Ellis Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
16/2/2019,Cairns,Ellis Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
16/2/2019,Cairns,Ellis Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
23/2/2019,Cairns,Clifton,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
13/3/2019,Cairns,Trinity,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
30/3/2019,Cairns,Ellis Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
30/3/2019,Cairns,Holloways,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
17/4/2019,Cairns,Ellis Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
16/5/2019,Cairns,Clifton,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
18/6/2019,Cairns,Trinity,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
3/8/2018,Capricorn Coast,Tanby Point,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
19/8/2018,Capricorn Coast,Farnborough Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
20/8/2018,Capricorn Coast,Mullambin Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
12/10/2018,Capricorn Coast,Farnborough Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
18/3/2019,Capricorn Coast,Mullambin Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
23/3/2019,Capricorn Coast,Tanby Point,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
19/8/2018,Gladstone,Tannum Sands,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
19/8/2018,Gladstone,Tannum Sands,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
22/10/2018,Gladstone,Tannum Sands,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
3/11/2018,Gladstone,Tannum Sands,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
21/11/2018,Gladstone,Tannum Sands,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
19/3/2019,Gladstone,Tannum Sands,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
16/5/2019,Gladstone,Tannum Sands,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
10/8/2018,Mackay,Bucasia Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
10/8/2018,Mackay,Bucasia Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
3/9/2018,Mackay,Blacks Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
6/11/2018,Mackay,Bucasia Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
24/3/2019,Mackay,Eimeo Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
28/5/2019,Mackay,Bucasia Beach,Tiger Shark,Galeocerdo cuvier,Euthanised,,,,
1/6/2019,Mackay,Blacks Beach,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
3/7/2018,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
3/7/2018,Townsville,Radical Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
3/7/2018,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
7/7/2018,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
14/7/2018,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
17/7/2018,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
17/7/2018,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
21/7/2018,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
24/7/2018,Townsville,Nelly Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
18/8/2018,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
23/8/2018,Townsville,Palarenda Beach,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
25/8/2018,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
1/9/2018,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
3/9/2018,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
24/9/2018,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
10/11/2018,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
1/12/2018,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
27/12/2018,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
12/2/2019,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
14/2/2019,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
14/2/2019,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
28/2/2019,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
4/3/2019,Townsville,Alma Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
9/3/2019,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
21/3/2019,Townsville,Radical Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
21/3/2019,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
21/3/2019,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
2/4/2019,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
2/4/2019,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
16/4/2019,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
20/4/2019,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
5/6/2019,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
13/6/2019,Townsville,Radical Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
14/6/2019,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
15/6/2019,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
18/6/2019,Townsville,Florence Bay,Tiger Shark,Galeocerdo cuvier,Deceased,,,,
28/10/2018,Capricorn Coast,Mullambin Beach,Unknown Shark,Unknown,Released alive,,,,
5/12/2018,Capricorn Coast,Farnborough Beach,Unknown Shark,Unknown,Deceased,,,,
28/10/2018,Gladstone,Tannum Sands,Unknown Shark,Unknown,Deceased,,,,
28/1/2019,Gladstone,Tannum Sands,Unknown Shark,Unknown,Deceased,,,,
25/9/2018,Townsville,Florence Bay,Unknown Shark,Unknown,Deceased,,,,
3/9/2018,Mackay,Bucasia Beach,Zebra Shark,Stegostoma fasciatum,Released alive,,,,
1/7/2019,Townsville,Horseshoe Bay,CATFISH,Netuma thalassinus,Deceased,,State ,,
1/7/2019,Townsville,Nelly Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,Commonwealth ,,
1/7/2019,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,,Commonwealth ,,
6/7/2019,Cairns,Clifton,HARDNOSE WHALER,Carcharhinus macloti,Deceased,,Commonwealth ,,
10/7/2019,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Deceased,,Commonwealth ,,
11/7/2019,Townsville,Nelly Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,Commonwealth ,,
15/7/2019,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,,Commonwealth ,,
16/7/2019,Mackay,Eimeo Beach,TIGER SHARK,Galeocerdo cuvier,Deceased,,Commonwealth ,,
19/7/2019,Cairns,Ellis Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,,Commonwealth ,,
20/7/2019,Cairns,Yorkeys,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
20/7/2019,Townsville,Florence Bay,SCALLOPED HAMMERHEAD,Sphyrna lewini,Deceased,,Commonwealth ,,
27/7/2019,Townsville,Radical Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,Commonwealth ,,
1/8/2019,Mackay,Blacks Beach,BULL WHALER,Carcharhinus leucas,Deceased,,Commonwealth ,,
1/8/2019,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
1/8/2019,Townsville,Nelly Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,Commonwealth ,,
6/8/2019,Townsville,Alma Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,,Commonwealth ,,
7/8/2019,Cairns,Clifton,HARDNOSE WHALER,Carcharhinus macloti,Deceased,,Commonwealth ,,
9/8/2019,Cairns,Clifton,TAWNY SHARK,Nebrius ferrugineus,Deceased,,Commonwealth ,,
9/8/2019,Cairns,Trinity,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
10/8/2019,Cairns,Holloways,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
14/8/2019,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
15/8/2019,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
17/8/2019,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Deceased,,State ,,
17/8/2019,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
17/8/2019,Townsville,Alma Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,,Commonwealth ,,
17/8/2019,Townsville,Radical Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,,Commonwealth ,,
23/8/2019,Mackay,Eimeo Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,Commonwealth ,,
27/8/2019,Townsville,Nelly Bay,GREEN TURTLE,Chelonia mydas,Deceased,,Commonwealth ,,
2/9/2019,Townsville,Palarenda Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,Commonwealth ,,
3/9/2019,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
5/9/2019,Townsville,Horseshoe Bay,SCALLOPED HAMMERHEAD,Sphyrna lewini,Deceased,,State ,,
6/9/2019,Townsville,Horseshoe Bay,GREEN TURTLE,Chelonia mydas,Released alive,,State ,,
10/9/2019,Townsville,Florence Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,,Commonwealth ,,
10/9/2019,Townsville,Horseshoe Bay,CATFISH,Netuma thalassinus,Deceased,,State ,,
10/9/2019,Townsville,Horseshoe Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,,State ,,
13/9/2019,Capricorn Coast,Fishermans Beach,BULL WHALER,Carcharhinus leucas,Deceased,,Commonwealth ,,
16/9/2019,Cairns,Palm Cove,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,,Commonwealth ,,
16/9/2019,Townsville,Horseshoe Bay,CATFISH,Netuma thalassinus,Deceased,,State ,,
18/9/2019,Gladstone,Tannum Sands,DUSKY WHALER,Carcharhinus obscurus,Deceased,,State ,,
19/9/2019,Townsville,Horseshoe Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,,State ,,
9/11/2019,Cairns,Yorkeys,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
12/11/2019,Townsville,Horseshoe Bay,BULL WHALER,Carcharhinus leucas,Deceased,,State ,,
15/11/2019,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
19/11/2019,Gladstone,Tannum Sands,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
28/11/2019,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
28/11/2019,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
29/11/2019,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
30/11/2019,Cairns,Holloways,TAWNY SHARK,Nebrius ferrugineus,Released alive ,,State ,,
6/12/2019,Cairns,Trinity,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,,State ,,
7/12/2019,Cairns,Holloways,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
7/12/2019,Cairns,Trinity,HARDNOSE WHALER,Carcharhinus macloti,Deceased,,State ,,
16/12/2019,Cairns,Holloways,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
16/12/2019,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
17/12/2019,Cairns,Holloways,TAWNY SHARK,Nebrius ferrugineus,Deceased,,State ,,
17/12/2019,Cairns,Yorkeys,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
18/12/2019,Cairns,Holloways,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
18/12/2019,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
30/12/2019,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Deceased,,State ,,
2/1/2020,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
7/1/2020,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
22/1/2020,Cairns,Holloways,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
22/1/2020,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
22/1/2020,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
24/1/2020,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
27/1/2020,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,,State ,,
1/2/2020,Cairns,Trinity,TAWNY SHARK,Nebrius ferrugineus,Deceased,,State ,,
1/2/2020,Townsville,Horseshoe Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,,State ,,
5/2/2020,Cairns,Holloways,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
5/2/2020,Cairns,Holloways,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,,State ,,
